"","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","videoId","textDisplay","textOriginal","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","moderationStatus","parentId"
"114","@garyoneill545","https://yt3.ggpht.com/ytc/AIdro_lIrSDUn6fHKp45palFQp2Xflk9RpYYCMuk0WMxpQE=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@garyoneill545","UCThLOKEYPhGsPfAl3kf8MeA","EQNIVVPMsT4","Charge the parents,Then close the NHS facility.","Charge the parents,Then close the NHS facility.",TRUE,"none",15,"2025-05-15T11:55:03Z","2025-05-15T11:55:03Z","UgzSwBNY-6E1MNHJyfV4AaABAg",NA,NA
"115","@hilary.teanti","https://yt3.ggpht.com/ytc/AIdro_moq4mhDYcVyKJxaOeJ-RbhJ-ttgKWVUwcAHufdxXM=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@hilary.teanti","UCKZzMZVKq8Y08LNu89QFegA","EQNIVVPMsT4","WTAF ?!","WTAF ?!",TRUE,"none",3,"2025-05-15T11:51:27Z","2025-05-15T11:51:27Z","Ugyy7eA-IpiuIAqWwXF4AaABAg",NA,NA
"116","@paulroberts8924","https://yt3.ggpht.com/ytc/AIdro_m-RSoxFFGUAJ6s0Y43wxnDTECqF9e8h4pIrSp4uK4_Tg0=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@paulroberts8924","UCpt78LEwiwjS5UAh71TJSKQ","EQNIVVPMsT4","nhs abuses children, child protection system abuses children, mass importing islamists via open borders is abusing children.  the establishment just like abusing children.  the peasant&#39;s revolt started when tax collectors abused children, looking up skirts of children to see if they&#39;d started puberty and old enough to pay tax.  can we the people not grow a backbone like we used to? stand up to the establishment nonces and regain control of our country?","nhs abuses children, child protection system abuses children, mass importing islamists via open borders is abusing children.  the establishment just like abusing children.  the peasant's revolt started when tax collectors abused children, looking up skirts of children to see if they'd started puberty and old enough to pay tax.  can we the people not grow a backbone like we used to? stand up to the establishment nonces and regain control of our country?",TRUE,"none",1,"2025-05-15T11:50:45Z","2025-05-15T11:50:45Z","UgwcBtCzhMEkNpStDUJ4AaABAg",NA,NA
"117","@grothd09","https://yt3.ggpht.com/ytc/AIdro_n9RASSHQ6UnMr5nSPQqW3q3iFRZhNPsh8F4CTbbKA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@grothd09","UC8ErUWLUbrvBy26wZwjCoaw","EQNIVVPMsT4","It’s not real at any age!","It’s not real at any age!",TRUE,"none",4,"2025-05-15T11:49:16Z","2025-05-15T11:49:16Z","UgwfplgW2z4K909N9uZ4AaABAg",NA,NA
"118","@edbell9108","https://yt3.ggpht.com/ytc/AIdro_m6wTFI8KMgd6BTuK2JuBWl5h3bx9prVLCyTl_EKtc=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@edbell9108","UCWwMel1kBS8t1DyLRH-zlMQ","EQNIVVPMsT4","My youngest lad used to like dressing in girls clothes when he was 5/6.  Thats called a phase. This is called abuse  perpetrated by adults. Just what is wrong with these people.. Unhinged.","My youngest lad used to like dressing in girls clothes when he was 5/6.  Thats called a phase. This is called abuse  perpetrated by adults. Just what is wrong with these people.. Unhinged.",TRUE,"none",19,"2025-05-15T11:47:46Z","2025-05-15T11:47:46Z","Ugwrt6ZlcSA11dbyYe94AaABAg",NA,NA
"119","@impy1980","https://yt3.ggpht.com/kfQTIrnGxgq-Czo3TROQti2A1zTPYTb1VCUjkXRBvg3MZfJL0D8fKzmgRJ-NVgnI1Iqjm-1fKQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@impy1980","UCVSInQwPXhlIII6LtgE4o_A","EQNIVVPMsT4","I had 2 sisters, it was normal for me to put on a skirt and mum&#39;s high heels when we were playing, did that make me think I was a girl or want to be a girl, hell no, it was just what kids do. Imagine if I was a kid today and my parents were woke, I&#39;d be straight to hospital getting my willy lopped off. It&#39;s insane, abusive at the highest order.","I had 2 sisters, it was normal for me to put on a skirt and mum's high heels when we were playing, did that make me think I was a girl or want to be a girl, hell no, it was just what kids do. Imagine if I was a kid today and my parents were woke, I'd be straight to hospital getting my willy lopped off. It's insane, abusive at the highest order.",TRUE,"none",0,"2025-05-15T14:03:31Z","2025-05-15T14:03:31Z","Ugwrt6ZlcSA11dbyYe94AaABAg.AI8_o9Z3hwHAI8pLUZYeuP",NA,"Ugwrt6ZlcSA11dbyYe94AaABAg"
"120","@gordonferguson4370","https://yt3.ggpht.com/ytc/AIdro_lnnqzXEB5YoM6YIqlN8Gg-GgI4xfJDa-2WVLAl-PLX4SL08LlOSPCZoilDvYHVThuyjQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@gordonferguson4370","UCjXKE6tg2ctBDIe1d14zgrA","EQNIVVPMsT4","FREAKEN DISGUSTING   on children that have no idea ,mum&#39;s changing sons to daughters ,dad&#39;s changing daughter to a son 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬&amp; u have big business also sponsoring it ,the whole system is 🤬🤬🤬 designing children","FREAKEN DISGUSTING   on children that have no idea ,mum's changing sons to daughters ,dad's changing daughter to a son 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬& u have big business also sponsoring it ,the whole system is 🤬🤬🤬 designing children",TRUE,"none",14,"2025-05-15T11:44:26Z","2025-05-15T11:53:05Z","Ugx_1uiPV8UmjzNlSf54AaABAg",NA,NA
"121","@georgeroberts6457","https://yt3.ggpht.com/ytc/AIdro_ki3GnT3lc-2RnQQLmwh9GJSWt5fyN71tRtR0P6-fE8Fw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@georgeroberts6457","UCo6UDt1IT9Id6aJn69Ffyyw","EQNIVVPMsT4","i would rather struggle to pay private health care than have the NHS running the law states a woman is a woman but the NHS still goes with breaking the law when it comes to toilets and now its breaking the law treating children under adult age for transgender CHILD ABUSE and when a person sues for this and it will happen the taxpayer foots the bill, well im sorry but dismantle the whole dissolve all them department&#39;s id rather pay a private health care system that wants to follow laws not break them","i would rather struggle to pay private health care than have the NHS running the law states a woman is a woman but the NHS still goes with breaking the law when it comes to toilets and now its breaking the law treating children under adult age for transgender CHILD ABUSE and when a person sues for this and it will happen the taxpayer foots the bill, well im sorry but dismantle the whole dissolve all them department's id rather pay a private health care system that wants to follow laws not break them",TRUE,"none",0,"2025-05-15T11:40:46Z","2025-05-15T11:40:46Z","UgzhFBihHTr_Qtoxro94AaABAg",NA,NA
"122","@maxipower8315","https://yt3.ggpht.com/ytc/AIdro_mmSBiLrNBfbhwuS53YFSDgkc3QI20l556ZR0eHTQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@maxipower8315","UCdBSqupfVuCSO5dlB0-fDww","EQNIVVPMsT4","The pills that are used  chemically castrate you&#39;re children in one week time. 😮","The pills that are used  chemically castrate you're children in one week time. 😮",TRUE,"none",1,"2025-05-15T11:38:14Z","2025-05-15T11:38:14Z","UgwJFsgFW_hzNA70Ddd4AaABAg",NA,NA
"123","@Vicky-tm4ru","https://yt3.ggpht.com/bHzeuRy8U8LRdGizl6cA1jm9VMMJeC9CWhCLg7FmHEFZIupleC59hWAkN4jkGWN5JS1PHpdb=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Vicky-tm4ru","UCkPX5i6RX3fjoF6suUNp8yg","EQNIVVPMsT4","It should be banned immediately.Let Kids be kids they can make a decision as an adult it’s disgusting","It should be banned immediately.Let Kids be kids they can make a decision as an adult it’s disgusting",TRUE,"none",62,"2025-05-15T11:37:20Z","2025-05-15T11:37:20Z","Ugzu95fIvEBtsoeMrJZ4AaABAg",NA,NA
"124","@lizi0222","https://yt3.ggpht.com/ytc/AIdro_ljrx2dc3jyZXYu9Vg2jrA2Jdr3W2iLQMXTItpDFcbksERw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@lizi0222","UClB1qQV-tVeTDSxH0_LFKcA","EQNIVVPMsT4","How can a toddler be trans?","How can a toddler be trans?",TRUE,"none",1,"2025-05-15T11:34:04Z","2025-05-15T11:34:04Z","UgyglaJcswCOuNM3yKd4AaABAg",NA,NA
"125","@metaldemort","https://yt3.ggpht.com/NL-D8GP5zJozeG4_pR2pYxBAdOeyJKQL1OZQjsa0hTX9ImkKuSxFGV3Pa9nb4QyS8wHeZtl-2A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@metaldemort","UCdpYm20eWbzi6ex5rnwUmJg","EQNIVVPMsT4","In the transphobic nonsensical propaganda, anything may happen, as long as it serves the fascist political agenda. &quot;trans toddlers? yeah! this will make them freak out, let&#39;s publish it&quot;.<br>Rotten brains are ready to accept it.","In the transphobic nonsensical propaganda, anything may happen, as long as it serves the fascist political agenda. ""trans toddlers? yeah! this will make them freak out, let's publish it"".
Rotten brains are ready to accept it.",TRUE,"none",0,"2025-05-16T09:10:59Z","2025-05-16T09:10:59Z","UgyglaJcswCOuNM3yKd4AaABAg.AI8ZEuQdWh4AIAsek-lLV1",NA,"UgyglaJcswCOuNM3yKd4AaABAg"
"126","@bennittotheburrito9606","https://yt3.ggpht.com/4jpVWb6ReKicDyMW6LQJJl-N0Y1oYY6fbPVu5eUNI8HsxAgmPBDWMbbG9OX8RWGeY2OsrjPP9A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@bennittotheburrito9606","UC-pDGoYR6l12eqHnYBFXH7A","EQNIVVPMsT4","@metaldemortfascism is when something I don’t like happens","@metaldemortfascism is when something I don’t like happens",TRUE,"none",0,"2025-06-24T17:38:56Z","2025-06-24T17:38:56Z","UgyglaJcswCOuNM3yKd4AaABAg.AI8ZEuQdWh4AJlCnDHiq7G",NA,"UgyglaJcswCOuNM3yKd4AaABAg"
"127","@metaldemort","https://yt3.ggpht.com/NL-D8GP5zJozeG4_pR2pYxBAdOeyJKQL1OZQjsa0hTX9ImkKuSxFGV3Pa9nb4QyS8wHeZtl-2A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@metaldemort","UCdpYm20eWbzi6ex5rnwUmJg","EQNIVVPMsT4","There&#39;s no such thing as a &quot;trans toddler&quot;. But intersex toddlers do exist and are exposed to &quot;normative&quot; unconsented genital cosmetic surgeries and worse.","There's no such thing as a ""trans toddler"". But intersex toddlers do exist and are exposed to ""normative"" unconsented genital cosmetic surgeries and worse.",TRUE,"none",0,"2025-06-24T21:09:08Z","2025-06-24T21:09:08Z","UgyglaJcswCOuNM3yKd4AaABAg.AI8ZEuQdWh4AJl_qnjC5_L",NA,"UgyglaJcswCOuNM3yKd4AaABAg"
"128","@lorna5193","https://yt3.ggpht.com/ytc/AIdro_mMCFGLpx-oVhpUD-5nWuGkQGaSnhc77pZDhv7mEa7cxk6UAAgzralettYUi9Lid9Cr3w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@lorna5193","UCQ6R50SbwoJc-zZf7hp4-Og","EQNIVVPMsT4","The NHS is obviously a law unto itself. Time to weed out the woke rot and get back to reality. This has to be crimes against children.","The NHS is obviously a law unto itself. Time to weed out the woke rot and get back to reality. This has to be crimes against children.",TRUE,"none",1,"2025-05-15T11:33:11Z","2025-05-15T11:34:02Z","UgzZxoQ8e-8kySe2yP94AaABAg",NA,NA
"129","@alicedell8595","https://yt3.ggpht.com/ytc/AIdro_ku3L8Udo4QjZo6tVLrwJBQ1uqwDpfZXMnEL9fQhZbHg3s=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@alicedell8595","UC5qbMJHo2Xw0CfhVc0OCFHA","EQNIVVPMsT4","This is the Gutless Left striking again.","This is the Gutless Left striking again.",TRUE,"none",0,"2025-05-15T11:31:28Z","2025-05-15T11:31:28Z","UgyhPjP1jwamwj6lihN4AaABAg",NA,NA
"130","@Truthwillsetyoufree93","https://yt3.ggpht.com/ytc/AIdro_nW-35CsH9VmYvq7f29mwVzKEYaozxT7NSsT2ghio5PTMxd=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Truthwillsetyoufree93","UChl2Pxip_2eP9XxtbXTcFQQ","EQNIVVPMsT4","I ask the question why are nurseries and nursery nurses and school nurses and NHS not saying that it’s normal for children at this age to explore gender roles etc they are too young at this age the so called professionals are enabling and helping the abuse I’m so sick of people labelling people are who they are there shouldn’t be labels and to indoctrinate children as a parent and health professionals is disgusting","I ask the question why are nurseries and nursery nurses and school nurses and NHS not saying that it’s normal for children at this age to explore gender roles etc they are too young at this age the so called professionals are enabling and helping the abuse I’m so sick of people labelling people are who they are there shouldn’t be labels and to indoctrinate children as a parent and health professionals is disgusting",TRUE,"none",8,"2025-05-15T11:31:26Z","2025-05-15T11:31:26Z","UgzLH2hCLIjLdNIV-4x4AaABAg",NA,NA
"131","@LindaMacdougall-t3k","https://yt3.ggpht.com/ytc/AIdro_lDxJM6E-idm3SnDrGSZhhFBZ86cYvNwm709qLUMNfuJ88H4QqPg4TZLcXzk54QlooBwg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@LindaMacdougall-t3k","UCjPJWVSUucA5hK6uDz96y4w","EQNIVVPMsT4","This is absolutely abhorrent, the NHS is not fit for purpose! My grandson when he was around 2-3 loved playing with dolls and pushchairs, this is all a normal part of growing up! He is now a normal 18 year old with no doubts anout his gender!","This is absolutely abhorrent, the NHS is not fit for purpose! My grandson when he was around 2-3 loved playing with dolls and pushchairs, this is all a normal part of growing up! He is now a normal 18 year old with no doubts anout his gender!",TRUE,"none",59,"2025-05-15T11:29:54Z","2025-05-15T11:29:54Z","Ugzs5wlPksfUFM1pzgB4AaABAg",NA,NA
"132","@thatsafact12","https://yt3.ggpht.com/iWKkk1P_DrVyGYAt1IkoADtGwDo4Zht3uZZ9cZ4FFbMxNvuFIP6Ks9iQlnG3ypxLRsgmcFHg8g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@thatsafact12","UC_z8hzDw4favz-qa1uVL76A","EQNIVVPMsT4","They won&#39;t talk about the UK economy growing in today&#39;s news!!.. busy with their never ending culture wars","They won't talk about the UK economy growing in today's news!!.. busy with their never ending culture wars",TRUE,"none",0,"2025-05-15T11:29:34Z","2025-05-15T11:29:34Z","UgySMYbXIi07002nuUh4AaABAg",NA,NA
"133","@Truthwillsetyoufree93","https://yt3.ggpht.com/ytc/AIdro_nW-35CsH9VmYvq7f29mwVzKEYaozxT7NSsT2ghio5PTMxd=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Truthwillsetyoufree93","UChl2Pxip_2eP9XxtbXTcFQQ","EQNIVVPMsT4","This is very clearly abuse now it’s disgusting especially nursery age children it’s very clearly indoctrinating the kids now","This is very clearly abuse now it’s disgusting especially nursery age children it’s very clearly indoctrinating the kids now",TRUE,"none",1,"2025-05-15T11:25:55Z","2025-05-15T11:25:55Z","UgwBdmVk1N2io415EIh4AaABAg",NA,NA
"134","@susansnow9191","https://yt3.ggpht.com/ytc/AIdro_lWM77SpHya-KJufvvGFJTozXYeiYGDZnlt8bxgYjI=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@susansnow9191","UClsGT8h9v71iOqM38RToOsg","EQNIVVPMsT4","I blame the parents.  They should be charged with child abuse.","I blame the parents.  They should be charged with child abuse.",TRUE,"none",108,"2025-05-15T11:24:27Z","2025-05-15T11:24:27Z","UgwSqdFC1PGTPVRFb3p4AaABAg",NA,NA
"135","@benfisher1376","https://yt3.ggpht.com/ytc/AIdro_kOb7QQDcZFwpMIdd9bTrXMar1ggASA-XZvBJ1dsoZ7ILZXnMflzIOdl1i8MGKOzZIN6g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@benfisher1376","UCfnxp2GeY0xcw5b_5BolYaw","EQNIVVPMsT4","Anyone who seriously thinks a small kid is trans is dangerous imo","Anyone who seriously thinks a small kid is trans is dangerous imo",TRUE,"none",0,"2025-05-15T13:22:57Z","2025-05-15T13:22:57Z","UgwSqdFC1PGTPVRFb3p4AaABAg.AI8Y8RP-FUzAI8khKmDZwM",NA,"UgwSqdFC1PGTPVRFb3p4AaABAg"
"136","@chele277","https://yt3.ggpht.com/ytc/AIdro_mj2OZrg20o5hNkrbeh51EhwX0f6FGKMUJ0_13HhpTpsM0=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@chele277","UC0T4mmTP6gQI9iO_VcMt44g","EQNIVVPMsT4","Not just that but also child endangerment and gross neglect","Not just that but also child endangerment and gross neglect",TRUE,"none",7,"2025-05-15T14:39:48Z","2025-05-15T14:39:48Z","UgwSqdFC1PGTPVRFb3p4AaABAg.AI8Y8RP-FUzAI8tVBP29Oh",NA,"UgwSqdFC1PGTPVRFb3p4AaABAg"
"137","@pugwash84","https://yt3.ggpht.com/npV4iD_GopYF94lzoNm_za3n0ISuYTtDmcScPF1SZfht7OdAx-wLTW3EbMgOvdODo-z5Bsw1O34=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@pugwash84","UCqKEm04Re48HgZD2ddkTisg","EQNIVVPMsT4","me too, children don&#39;t think about this at all unless an adult is talking to them about it.","me too, children don't think about this at all unless an adult is talking to them about it.",TRUE,"none",4,"2025-05-15T16:57:02Z","2025-05-15T16:57:02Z","UgwSqdFC1PGTPVRFb3p4AaABAg.AI8Y8RP-FUzAI98CQjoTkp",NA,"UgwSqdFC1PGTPVRFb3p4AaABAg"
"138","@Youreherewithme","https://yt3.ggpht.com/ytc/AIdro_kIQd925lZn3kNvSQBuSIvxotU3QPyWJUGr6nl8J4Bbkl1bcFpzgHabStJf-LedxUFwQA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Youreherewithme","UC8ZKtIiK-0SZ8FrqyTeU38g","EQNIVVPMsT4","​@pugwash84They are sick in the head. They think if they show a interest in activities of the opposite sex then they are automatically trans. I have a much older sister than myself. When we were kids, i let her paint my toe nails with nail varnish. My mum found out and lost it haha. Im now 35, I am married and my 5th kid is due in July. If this happened today and I had one off these parents. The &#39;gender clinic&#39; would have had my balls in the bin before the nail varnish dried.","​@pugwash84They are sick in the head. They think if they show a interest in activities of the opposite sex then they are automatically trans. I have a much older sister than myself. When we were kids, i let her paint my toe nails with nail varnish. My mum found out and lost it haha. Im now 35, I am married and my 5th kid is due in July. If this happened today and I had one off these parents. The 'gender clinic' would have had my balls in the bin before the nail varnish dried.",TRUE,"none",0,"2025-05-16T09:18:08Z","2025-05-16T09:18:08Z","UgwSqdFC1PGTPVRFb3p4AaABAg.AI8Y8RP-FUzAIAtU4QOMJ1",NA,"UgwSqdFC1PGTPVRFb3p4AaABAg"
"139","@InterstellarDreams","https://yt3.ggpht.com/aU99_vGA5onwrrvUSGQBJMPFdSe-KB2Y5b5UCLPQfuBQ3YbxXWgdXhDp4jXKg_JkN-EVkN0_UP4=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@InterstellarDreams","UC92JoBl0_pyicV9k7NagMWQ","EQNIVVPMsT4","Funny how much easier it is to recognize that this is CLEARLY just a result of extreme parental sexism and homophobia, in the case of toddlers that are deemed to be “trans”. (Well, or Munchausen by Proxy, which can also co-occur with it, in many of these cases.) Likely due to the fact that it is so OBVIOUSLY insane, and everything looks much simpler in the case of toddlers, as they have not yet developed complex brains, with complexly distorted worldviews, providing complex justifications for things, and living by complex defective coping mechanisms, like adults do. <br><br>Although really, if you actually think about it, and you pull back the culturally imposed veil before your eyes, which is that you have to unquestioningly accept the created social construct that is “trans”, or else you’re horrible? And you instead just see this stuff for exactly what it is, without using that word / idea / culturally created concept to excuse it? You will see that is really EXACTLY the same thing in the case of adults who say they’re “trans”, too!! Just with a few more variables, like for instance adult male f3t1sh1sm, playing into it. But all in all, with adults, too..? The whole thing is based in (internalized) sexism and homophobia, just like with the toddlers. Which has then been socially elevated, to the point that we are supposed to see it as something progressive and wonderful.<br><br>Anyway, I am personally also SO done with “adults can just do whatever they want”. The medical system should in NO way provide wrong sex hormones and gender surgeries to physically healthy people, for the sake of a strongly held delusion that they have! Just like we don’t give people with EDs “affirmative” liposuction, either! These people’s problem is in their MINDS, and there is nothing wrong with their bodies! You don’t destroy healthy bodies for the sake of mental illness! Plus that is not even getting into all of the EXTREMELY deleterious effects “affirming” this crap in any way has on society, and especially women’s rights, and the minds of vulnerable young people, who fall prey to this insidious mind virus!! Literally SO done, and we need to just end the WHOLE entire medicalization aspect of this!! Ban it, all across the board.","Funny how much easier it is to recognize that this is CLEARLY just a result of extreme parental sexism and homophobia, in the case of toddlers that are deemed to be “trans”. (Well, or Munchausen by Proxy, which can also co-occur with it, in many of these cases.) Likely due to the fact that it is so OBVIOUSLY insane, and everything looks much simpler in the case of toddlers, as they have not yet developed complex brains, with complexly distorted worldviews, providing complex justifications for things, and living by complex defective coping mechanisms, like adults do. 

Although really, if you actually think about it, and you pull back the culturally imposed veil before your eyes, which is that you have to unquestioningly accept the created social construct that is “trans”, or else you’re horrible? And you instead just see this stuff for exactly what it is, without using that word / idea / culturally created concept to excuse it? You will see that is really EXACTLY the same thing in the case of adults who say they’re “trans”, too!! Just with a few more variables, like for instance adult male f3t1sh1sm, playing into it. But all in all, with adults, too..? The whole thing is based in (internalized) sexism and homophobia, just like with the toddlers. Which has then been socially elevated, to the point that we are supposed to see it as something progressive and wonderful.

Anyway, I am personally also SO done with “adults can just do whatever they want”. The medical system should in NO way provide wrong sex hormones and gender surgeries to physically healthy people, for the sake of a strongly held delusion that they have! Just like we don’t give people with EDs “affirmative” liposuction, either! These people’s problem is in their MINDS, and there is nothing wrong with their bodies! You don’t destroy healthy bodies for the sake of mental illness! Plus that is not even getting into all of the EXTREMELY deleterious effects “affirming” this crap in any way has on society, and especially women’s rights, and the minds of vulnerable young people, who fall prey to this insidious mind virus!! Literally SO done, and we need to just end the WHOLE entire medicalization aspect of this!! Ban it, all across the board.",TRUE,"none",1,"2025-05-15T11:22:34Z","2025-05-15T11:22:34Z","UgxfncTWZjIEyPp__Eh4AaABAg",NA,NA
"140","@Rick_Sanchez157","https://yt3.ggpht.com/QXjq7KxSLBe8txE_8oaBbzrJj3Qt2nBL0Gf576-9QoKZeYv1YCg4xsZOnw1EY1li5Yj4jWkJPw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Rick_Sanchez157","UCeoT08C5HR_w3UnGFSOjZ4Q","EQNIVVPMsT4","And I can’t even get a dentist meanwhile this is happening","And I can’t even get a dentist meanwhile this is happening",TRUE,"none",12,"2025-05-15T11:22:32Z","2025-05-15T11:22:32Z","UgwA_nOjd2txO8AUUtZ4AaABAg",NA,NA
"141","@BernardRobinson-f5k","https://yt3.ggpht.com/ytc/AIdro_ncWjF6ELdgcuIjcujQyuEZTAeeGPZ80mMWsDh6pOqDtSqYtvfyOWPvp61gMoyzrzthrw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@BernardRobinson-f5k","UCnCmyf2nwlFJ2OC7lWbapUQ","EQNIVVPMsT4","I am currently on a Dental waiting list. I am diabetic... The waiting list I am on is 2-3 years","I am currently on a Dental waiting list. I am diabetic... The waiting list I am on is 2-3 years",TRUE,"none",2,"2025-05-15T12:01:25Z","2025-05-15T12:01:25Z","UgwA_nOjd2txO8AUUtZ4AaABAg.AI8XvQpZKJwAI8bNB7liYx",NA,"UgwA_nOjd2txO8AUUtZ4AaABAg"
"142","@tinamurphy1263","https://yt3.ggpht.com/ytc/AIdro_l6kYLX3H_9TOoEbUWe33j3XN6JRZshDL0GOdLcsvE=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@tinamurphy1263","UCCMSN5F3APnPYaFK4RqTmUg","EQNIVVPMsT4","Absolutely disgusting.","Absolutely disgusting.",TRUE,"none",21,"2025-05-15T11:21:51Z","2025-05-15T11:21:51Z","Ugz7MXJocOYJmYDRmsR4AaABAg",NA,NA
"143","@jeanbrits3953","https://yt3.ggpht.com/ytc/AIdro_mmUOGjTHHFjHlWNBnVt8tiUU-Cdj_Ni9BrdbgifCBVQw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@jeanbrits3953","UCbzfVEbrByBtJlUcF8qpQOw","EQNIVVPMsT4","The LORD bless and guard GB News many happy years to come!<br>HalleluYAH!<br>Lots of love and Shalom to the UNITED Kingdom","The LORD bless and guard GB News many happy years to come!
HalleluYAH!
Lots of love and Shalom to the UNITED Kingdom",TRUE,"none",5,"2025-05-15T11:21:08Z","2025-05-15T11:21:08Z","UgzwK2mKp4wAHpBsGhV4AaABAg",NA,NA
"144","@Awakenotwoke-lf3ej","https://yt3.ggpht.com/udJLKjS8SY_2b3NUJFpd7XJmon6J-0v3cioL50v7oDk5zMZJT5ykZYVRx6e2wMs_HPSPnSqRIQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Awakenotwoke-lf3ej","UCqHzb2WeiTsZxgv1wx4tkaQ","EQNIVVPMsT4","ABOMINATION","ABOMINATION",TRUE,"none",6,"2025-05-15T11:20:25Z","2025-05-15T11:20:25Z","UgxG1e9X8oXpQIXHU4t4AaABAg",NA,NA
"145","@jeanbrits3953","https://yt3.ggpht.com/ytc/AIdro_mmUOGjTHHFjHlWNBnVt8tiUU-Cdj_Ni9BrdbgifCBVQw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@jeanbrits3953","UCbzfVEbrByBtJlUcF8qpQOw","EQNIVVPMsT4","Thank YOU HEAVENLY FATHER for YOUR REFORMERS RISING UP in the Mighty Name of JESUS. Amen!<br>Thank YOU HEAVENLY FATHER that YOU are EXPOSING ALL this EVIL and SETTING YOUR CHILDREN FREE in the Mighty Name of JESUS. Amen!<br>LET the TRUTH BE KNOWN in the Mighty Name of JESUS. Amen!<br>STOP the ABUSE!<br>Lots of love and Shalom to the UNITED Kingdom","Thank YOU HEAVENLY FATHER for YOUR REFORMERS RISING UP in the Mighty Name of JESUS. Amen!
Thank YOU HEAVENLY FATHER that YOU are EXPOSING ALL this EVIL and SETTING YOUR CHILDREN FREE in the Mighty Name of JESUS. Amen!
LET the TRUTH BE KNOWN in the Mighty Name of JESUS. Amen!
STOP the ABUSE!
Lots of love and Shalom to the UNITED Kingdom",TRUE,"none",5,"2025-05-15T11:19:36Z","2025-05-15T11:19:36Z","UgwYPrj8nIjodBPkZpt4AaABAg",NA,NA
"146","@Derek-d8z","https://yt3.ggpht.com/ytc/AIdro_mO-FmweL8y1uNqqNcUDZ4M2Un4LX2rU-rFLpju9-lPnEwniZbZVQiSSLxwVY_IJGv2Ww=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Derek-d8z","UCNA4V6gtGYTJ8h6gBzJjYCQ","EQNIVVPMsT4","Parents with twisted minds not mental  ,but pure evil ,","Parents with twisted minds not mental  ,but pure evil ,",TRUE,"none",0,"2025-05-15T11:18:18Z","2025-05-15T11:18:18Z","UgyXP2xbpP-SVoYr8g54AaABAg",NA,NA
"147","@nanahamilton1101","https://yt3.ggpht.com/ytc/AIdro_mRhhPV21oBQZquCA50HUoyJARl1bYYSOmJjZIXnkFh4y8=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@nanahamilton1101","UCxT8KA21BQhc9E7kWzgZdqg","EQNIVVPMsT4","Absolutely, children will become who they are from their upbringing and environments in which they grow. And at that stage toddler have no idea she or her preferences. But teach your children the way he should go so that when he grows he may not depart from it. You bring your children neutral to the point places that mindset to become transgender rather the natural being, and I think it is definitely an issue. Those parents need psychiatric help.","Absolutely, children will become who they are from their upbringing and environments in which they grow. And at that stage toddler have no idea she or her preferences. But teach your children the way he should go so that when he grows he may not depart from it. You bring your children neutral to the point places that mindset to become transgender rather the natural being, and I think it is definitely an issue. Those parents need psychiatric help.",TRUE,"none",1,"2025-05-15T11:16:24Z","2025-05-15T11:16:24Z","UgzdRoR97nCPwCrLslt4AaABAg",NA,NA
