"","EntryPublished","the_day","year","month","video_ID","posted_on_YT","channel name","yt_long_ID","EntryTitle","EntryURL","keyword","region","RSS"
"83","May 27, 2023 at 11:43AM","2023-05-27",2023,5,"04x8nbLxpWM","2023-05-27T03:00:00Z","Fox Business","UCCXoCcu9Rp7NPbTzIvogpZg","Transgender athletes competing against women is unfair and wrong: Riley Gaines","https://www.youtube.com/watch?v=04x8nbLxpWM","transgender","all regions",1916116072231156224
"84","May 27, 2023 at 05:48PM","2023-05-27",2023,5,"04x8nbLxpWM","2023-05-27T03:00:00Z","Fox Business","UCCXoCcu9Rp7NPbTzIvogpZg","Transgender athletes competing against women is unfair and wrong: Riley Gaines - YouTube","https://www.youtube.com/watch?v=04x8nbLxpWM","transgender","USA",11193014132467406848
"85","December 10, 2023 at 02:32PM","2023-12-10",2023,12,"0573NEP72R4","2023-12-10T16:00:00Z","The Trump Report","UCTjDhFuGXlhx9Us0gq0VK2w","£95,000 Jaguar becomes latest twist in SNP finances probe - YouTube","https://www.youtube.com/watch?v=0573NEP72R4","gender ideology","all regions",8717893479030415360
"86","June 16, 2023 at 02:32PM","2023-06-16",2023,6,"07Fzrz8bQYI","2023-06-16T14:12:24Z","LARRY with Larry O'Connor","UCCj2OE6mkIuPY3vP4pazmqQ","Psychiatrist DEBUNKS Gender Ideology Lies - YouTube","https://www.youtube.com/watch?v=07Fzrz8bQYI","gender ideology","all regions",8717893479030415360
"87","November 17, 2023 at 04:38PM","2023-11-17",2023,11,"07SD1oEl2-0","2023-11-17T01:50:24Z","KOIN 6","UCXN7rPhZK6Rp8lMhvpSri_Q","Local transgender performer shares the stage with other trans artists - YouTube","https://www.youtube.com/watch?v=07SD1oEl2-0","transgender","all regions",1916116072231156224
"88","August 09, 2023 at 03:28PM","2023-08-09",2023,8,"0ArQPVSdfFw","2023-08-09T03:11:48Z","13News Now","UCODc8Pa-_WUMaVRp9dvmNmw","Virginia Beach School Board debates transgender model policy - YouTube","https://www.youtube.com/watch?v=0ArQPVSdfFw","transgender","all regions",1916116072231156224
"89","August 09, 2023 at 01:11PM","2023-08-09",2023,8,"0ArQPVSdfFw","2023-08-09T03:11:48Z","13News Now","UCODc8Pa-_WUMaVRp9dvmNmw","Virginia Beach School Board debates transgender model policy - YouTube","https://www.youtube.com/watch?v=0ArQPVSdfFw","transgender","USA",11193014132467406848
"90","September 22, 2023 at 08:08PM","2023-09-22",2023,9,"0d_bv_LWOoY","2023-09-22T03:24:10Z","13News Now","UCODc8Pa-_WUMaVRp9dvmNmw","Suffolk School Board debates transgender model policy - YouTube","https://www.youtube.com/watch?v=0d_bv_LWOoY","transgender","USA",11193014132467406848
"91","September 22, 2023 at 07:00AM","2023-09-22",2023,9,"0d_bv_LWOoY","2023-09-22T03:24:10Z","13News Now","UCODc8Pa-_WUMaVRp9dvmNmw","Suffolk School Board debates transgender model policy - YouTube","https://www.youtube.com/watch?v=0d_bv_LWOoY","transgender","all regions",1916116072231156224
"92","December 06, 2023 at 05:47AM","2023-12-06",2023,12,"0eQwUNG-4kI","2023-12-06T08:45:00Z","Fox News","UCXIJgqnII2ZOINSWNOGFThA","Parents speak out after daughter reportedly assigned to share bed with transgender student","https://www.youtube.com/watch?v=0eQwUNG-4kI","transgender","all regions",1916116072231156224
"93","December 06, 2023 at 10:30AM","2023-12-06",2023,12,"0eQwUNG-4kI","2023-12-06T08:45:00Z","Fox News","UCXIJgqnII2ZOINSWNOGFThA","Parents speak out after daughter reportedly assigned to share bed with transgender student","https://www.youtube.com/watch?v=0eQwUNG-4kI","transgender","USA",11193014132467406848
"94","November 16, 2023 at 09:42PM","2023-11-16",2023,11,"0F-E3ZQ_Pkk","2023-11-16T20:00:00Z","Global News","UChLtXXpo4Ge1ReTEboVvTDg","Trudeau confronted by protesters at Vancouver restaurant - YouTube","https://www.youtube.com/watch?v=0F-E3ZQ_Pkk","gender ideology","all regions",8717893479030415360
"95","December 01, 2023 at 10:36PM","2023-12-01",2023,12,"0gMPDa1b2uA","2023-12-01T11:08:13Z","Sky News Australia","UCO0akufu9MOzyz3nvGIXAAw","Transgender transitioning treatments can have 'severe' effects on reproductive system","https://www.youtube.com/watch?v=0gMPDa1b2uA","transgender","all regions",1916116072231156224
"96","June 27, 2023 at 02:38PM","2023-06-27",2023,6,"0iQMwICekt8","2023-06-27T18:34:34Z","Ezra Levant","UC0NSuvrwL98JSParYBI8-yQ","Pushing transgenderism on kids is not natural or authentic - YouTube","https://www.youtube.com/watch?v=0iQMwICekt8","transgenderism","all regions",15658552694435684352
"97","September 19, 2023 at 02:35PM","2023-09-19",2023,9,"0JPUiVyLZLg","2023-09-19T06:16:42Z","Sky News Australia","UCO0akufu9MOzyz3nvGIXAAw","Russell Brand needs to have a 'fair hearing' amid sexual assault allegations - YouTube","https://www.youtube.com/watch?v=0JPUiVyLZLg","gender ideology","all regions",8717893479030415360
"98","November 20, 2023 at 12:22PM","2023-11-20",2023,11,"0k0ftmszM5k","2023-11-20T17:00:09Z","Los Angeles Times","UCw3SYO_euO0TSPC_m_0Pzgw","A transgender indigenous woman races the Iditarod | L.A. Times Short Docs - YouTube","https://www.youtube.com/watch?v=0k0ftmszM5k","transgender","USA",11193014132467406848
"99","September 11, 2023 at 08:56AM","2023-09-11",2023,9,"0mptwOXVPPs","2023-09-11T12:16:21Z","OutlookIndia","UCMV-o0NQaBeldj1YaiY4xvg","Chess Player's Gambit - Nikhil Dane - YouTube","https://www.youtube.com/watch?v=0mptwOXVPPs","gender ideology","all regions",8717893479030415360
"100","September 24, 2023 at 03:21PM","2023-09-24",2023,9,"0rBIaVmGVug","2023-09-24T19:19:33Z","Times News","UCF-VP3b3oH0XASqsLI5rnLw","40,000 rally against plans to give amnesty to Catalan separatists - YouTube","https://www.youtube.com/watch?v=0rBIaVmGVug","gender ideology","all regions",8717893479030415360
"101","April 29, 2023 at 06:15PM","2023-04-29",2023,4,"0SeqJi9AC0k","2023-04-29T18:32:55Z","GBNews","UC0vn8ISa4LKMunLbzaXLnOQ","Should the LGBTQ+ ideology be taught in schools? - YouTube","https://www.youtube.com/watch?v=0SeqJi9AC0k","gender ideology","all regions",8717893479030415360
"102","March 05, 2023 at 12:56AM","2023-03-05",2023,3,"0TohMjgBAuo","2023-03-05T05:45:46Z","Tribun Pontianak","UCu9g2ID__kol_6aqQJTn9kg","Transgender Tercantik di Dunia, Nong Poy Resmi Dinikahi Pria Tajir Melintir asal Thailand","https://www.youtube.com/watch?v=0TohMjgBAuo","transgender","USA",11193014132467406848
"103","January 24, 2023 at 07:51PM","2023-01-24",2023,1,"0TVYWIZ9MZo","2023-01-25T00:41:41Z","ABC4 Utah","UCCjsvWYJ00k9T6C20iBH2-g","Jan. 24, 2023 -- 5 p.m.: Transgender Bills, Bath Salts Investigation - YouTube","https://www.youtube.com/watch?v=0TVYWIZ9MZo","transgender","USA",11193014132467406848
"104","September 30, 2023 at 11:36PM","2023-09-30",2023,9,"0txC413ejwI","2023-09-30T21:10:48Z","GBNews","UC0vn8ISa4LKMunLbzaXLnOQ","Protests and counter-protests take place across Canada of Gender identity policies in schools","https://www.youtube.com/watch?v=0txC413ejwI","gender ideology","all regions",8717893479030415360
"105","September 30, 2023 at 05:27PM","2023-09-30",2023,9,"0txC413ejwI","2023-09-30T21:10:48Z","GBNews","UC0vn8ISa4LKMunLbzaXLnOQ","Protests and counter-protests take place across Canada of Gender identity policies in schools","https://www.youtube.com/watch?v=0txC413ejwI","gender identity","all regions",14792114867614312448
"106","July 03, 2023 at 05:54AM","2023-07-03",2023,7,"0vHcKVwZPJI","2023-07-03T03:31:18Z","13 ON YOUR SIDE","UCuveMoRCsg7-W6ePw6lq7tA","Michigan legislature passes a ban on conversion therapy - YouTube","https://www.youtube.com/watch?v=0vHcKVwZPJI","gender identity","USA",4028362110021709824
"107","June 20, 2023 at 08:31PM","2023-06-20",2023,6,"0xjhFphPlr8","2023-06-21T00:30:00Z","NBC News","UCeY0bbntWzzVIaj2z3QigXg","Arkansas judge overturns ban on gender-affirming care for transgender minors - YouTube","https://www.youtube.com/watch?v=0xjhFphPlr8","transgender","all regions",1916116072231156224
"108","June 20, 2023 at 08:31PM","2023-06-20",2023,6,"0xjhFphPlr8","2023-06-21T00:30:00Z","NBC News","UCeY0bbntWzzVIaj2z3QigXg","Arkansas judge overturns ban on gender-affirming care for transgender minors - YouTube","https://www.youtube.com/watch?v=0xjhFphPlr8","transgender","USA",11193014132467406848
"109","May 06, 2023 at 10:03AM","2023-05-06",2023,5,"0YpSXpq7iIg","2023-05-06T13:54:04Z","The Christian Institute","UCeEPehSV8K34BL4PFzcTHkA","Pupils ignore Scots Government survey - YouTube","https://www.youtube.com/watch?v=0YpSXpq7iIg","biological sex","all regions",17630397442231169024
"110","May 06, 2023 at 09:57AM","2023-05-06",2023,5,"0YpSXpq7iIg","2023-05-06T13:54:04Z","The Christian Institute","UCeEPehSV8K34BL4PFzcTHkA","Pupils ignore Scot Government survey - YouTube","https://www.youtube.com/watch?v=0YpSXpq7iIg","biological sex","USA",16843718063138846720
"111","November 08, 2023 at 09:50AM","2023-11-08",2023,11,"11-tVMU1t0Q","2023-11-08T02:16:45Z","KY3 News - Springfield, Mo.","UCnKYBTzfcyzIsd9aqczP0JQ","Drury University hosts a prayer service to promote unity betwen Israel and Gaza - YouTube","https://www.youtube.com/watch?v=11-tVMU1t0Q","gender confusion","all regions",15648170854463737856
"112","October 03, 2023 at 12:21PM","2023-10-03",2023,10,"11o1jKB9zoA","2023-10-02T23:09:43Z","FOX59 News","UCktceZtn0Kxd53qjjM2KzqA","Monroe County Health Department continues meningitis investigation after student death","https://www.youtube.com/watch?v=11o1jKB9zoA","gender confusion","all regions",15648170854463737856
"113","February 13, 2023 at 06:33PM","2023-02-13",2023,2,"11wb7N5LhH4","2023-02-13T23:31:48Z","KCCI","UCKATGvvbOznaWNZcOBCLGng","House lawmakers hear from Iowans about gender identity instruction bill - YouTube","https://www.youtube.com/watch?v=11wb7N5LhH4","gender identity","all regions",14792114867614312448
"114","February 13, 2023 at 06:33PM","2023-02-13",2023,2,"11wb7N5LhH4","2023-02-13T23:31:48Z","KCCI","UCKATGvvbOznaWNZcOBCLGng","House lawmakers hear from Iowans about gender identity instruction bill - YouTube","https://www.youtube.com/watch?v=11wb7N5LhH4","gender identity","USA",4028362110021709824
"115","September 11, 2023 at 08:47AM","2023-09-11",2023,9,"16JZdDLsQtQ","2023-09-11T12:02:42Z","Sky News Australia","UCO0akufu9MOzyz3nvGIXAAw","Victorian councillor forced to apologise for 'hurtful' anti-transgender posts - YouTube","https://www.youtube.com/watch?v=16JZdDLsQtQ","transgender","all regions",1916116072231156224
"116","September 11, 2023 at 09:26AM","2023-09-11",2023,9,"16JZdDLsQtQ","2023-09-11T12:02:42Z","Sky News Australia","UCO0akufu9MOzyz3nvGIXAAw","Victorian councillor forced to apologise for 'hurtful' anti-transgender posts - YouTube","https://www.youtube.com/watch?v=16JZdDLsQtQ","transgender","USA",11193014132467406848
"117","September 21, 2023 at 06:03AM","2023-09-21",2023,9,"18kn1w-Imng","2023-09-21T09:43:48Z","CTV News","UCi7Zk9baY1tvdlgxIML8MXg","CTV National News for Wednesday, September 20, 2023: Travel advisory; 'Gender ideology' protests","https://www.youtube.com/watch?v=18kn1w-Imng","gender ideology","all regions",8717893479030415360
"118","October 01, 2023 at 09:40AM","2023-10-01",2023,10,"1ahf4h8MNQA","2023-09-30T16:39:20Z","WKOW 27 NEWS","UC6ekkA4mmUQBOisHgBqnkiA","Madison Metropolitan School District hosts renaming ceremony for middle school - YouTube","https://www.youtube.com/watch?v=1ahf4h8MNQA","gender confusion","all regions",15648170854463737856
"119","April 18, 2023 at 07:34AM","2023-04-18",2023,4,"1aoNJgFhgv4","2023-04-18T13:13:13Z","CNN-News18","UCef1-8eOpJgud7szVPlZQAQ","Florida Governor Ron DeSantis Provides An Update On Florida's Response to Disney","https://www.youtube.com/watch?v=1aoNJgFhgv4","gender ideology","all regions",8717893479030415360
"120","June 30, 2023 at 01:14AM","2023-06-30",2023,6,"1BePXkc_ZPs","2023-06-29T21:39:26Z","13News Now","UCODc8Pa-_WUMaVRp9dvmNmw","North Carolina's abortion and gender-affirming care laws - YouTube","https://www.youtube.com/watch?v=1BePXkc_ZPs","gender ideology","all regions",8717893479030415360
"121","May 20, 2023 at 06:01PM","2023-05-20",2023,5,"1BuiHZh4FRw","2023-05-20T00:45:00Z","MS NOW","UCaXkIU1QidjPwiAYu6GcHjg","Chris Hayes: Control is now a pillar of the Republican vision - YouTube","https://www.youtube.com/watch?v=1BuiHZh4FRw","gender identity","all regions",14792114867614312448
"122","May 20, 2023 at 03:00PM","2023-05-20",2023,5,"1BuiHZh4FRw","2023-05-20T00:45:00Z","MS NOW","UCaXkIU1QidjPwiAYu6GcHjg","Chris Hayes: Control is now a pillar of the Republican vision - YouTube","https://www.youtube.com/watch?v=1BuiHZh4FRw","gender identity","USA",4028362110021709824
"123","July 23, 2023 at 09:40PM","2023-07-23",2023,7,"1BxMo6P97jQ","2023-07-24T01:17:43Z","KTLA 5","UCinjnmQEwCddOudyCC1v7qA","Transgender man beaten in Whittier by L.A. County deputy - YouTube","https://www.youtube.com/watch?v=1BxMo6P97jQ","transgender","all regions",1916116072231156224
"124","October 08, 2023 at 05:10PM","2023-10-08",2023,10,"1c0nLoX2_HI","2023-10-08T21:00:00Z","General Conference of Seventh-day Adventists","UC2YkfAO05g6yJzTnIT1D5eg","Adventist Church in Suriname Organizes a Special Art Exhibition Depicting Jesus' Miracles","https://www.youtube.com/watch?v=1c0nLoX2_HI","gender confusion","all regions",15648170854463737856
"125","October 04, 2023 at 09:55PM","2023-10-04",2023,10,"1icTPUwYbw0","2023-10-04T21:28:57Z","NBC4 Columbus","UCDFLiE2iGUvlZMmhemzy6eA","Ohio's transgender bathroom bill draws opposition - YouTube","https://www.youtube.com/watch?v=1icTPUwYbw0","transgender","USA",11193014132467406848
"126","October 04, 2023 at 05:53PM","2023-10-04",2023,10,"1icTPUwYbw0","2023-10-04T21:28:57Z","NBC4 Columbus","UCDFLiE2iGUvlZMmhemzy6eA","Ohio's transgender bathroom bill draws opposition - YouTube","https://www.youtube.com/watch?v=1icTPUwYbw0","transgender","all regions",1916116072231156224
"127","November 06, 2023 at 10:18AM","2023-11-06",2023,11,"1ieDFbWZ3tI","2023-11-06T11:09:51Z","PuthiyathalaimuraiTV","UCmyKnNRH0wH-r8I-ceP-dsg","திருநங்கைகளுக்கு வாய்ப்பு!! கோரிக்கை வைத்த Mysskin.. உடனே ஓகே சொன்ன ...","https://www.youtube.com/watch?v=1ieDFbWZ3tI","transgender","USA",11193014132467406848
"128","June 28, 2023 at 02:12PM","2023-06-28",2023,6,"1Jg1w0WiDEY","2023-06-28T17:55:08Z","ABC News","UCBi2mrWuNuyYy4gbM6fU18Q","Sarah McBride vies to be the nation's first openly transgender congressperson - YouTube","https://www.youtube.com/watch?v=1Jg1w0WiDEY","transgender","all regions",1916116072231156224
"129","June 28, 2023 at 02:12PM","2023-06-28",2023,6,"1Jg1w0WiDEY","2023-06-28T17:55:08Z","ABC News","UCBi2mrWuNuyYy4gbM6fU18Q","Sarah McBride vies to be the nation's first openly transgender congressperson - YouTube","https://www.youtube.com/watch?v=1Jg1w0WiDEY","transgender","USA",11193014132467406848
"130","October 04, 2023 at 01:06PM","2023-10-04",2023,10,"1kkL6TS2NtQ","2023-10-04T11:21:30Z","NewsChannel 5","UCO6kzQ-7wcG0x8W5LpBA9RQ","Tennessee Titans surprise students with new tech lab at Looby Community Center","https://www.youtube.com/watch?v=1kkL6TS2NtQ","gender confusion","all regions",15648170854463737856
"131","February 04, 2023 at 07:04PM","2023-02-04",2023,2,"1KW_lmpP6VY","2023-02-04T17:12:57Z","Navbharat Times नवभारत टाइम्स","UCl8wUKzoUVzg7U6ky1ZR8hQ","Female से Male बने Zahhad Pregnant | Kerala Trans Couple| Ziya | Viral - YouTube","https://www.youtube.com/watch?v=1KW_lmpP6VY","transgender","all regions",1916116072231156224
"132","May 09, 2023 at 06:08AM","2023-05-09",2023,5,"1Ml6CQqyGLc","2023-05-09T03:45:00Z","Fox News","UCXIJgqnII2ZOINSWNOGFThA","Transgender surgeries for kids are child abuse: Texas Attorney General Ken Paxton","https://www.youtube.com/watch?v=1Ml6CQqyGLc","transgender","USA",11193014132467406848
"133","May 09, 2023 at 06:08AM","2023-05-09",2023,5,"1Ml6CQqyGLc","2023-05-09T03:45:00Z","Fox News","UCXIJgqnII2ZOINSWNOGFThA","Transgender surgeries for kids are child abuse: Texas Attorney General Ken Paxton","https://www.youtube.com/watch?v=1Ml6CQqyGLc","transgender","all regions",1916116072231156224
"134","September 15, 2023 at 01:39AM","2023-09-15",2023,9,"1MSsrs0bnwM","2023-09-15T00:13:29Z","KCRA 3","UC-BSVXejMFhhml4V_VyoGxg","School district in Roseville to consider gender notification policy - YouTube","https://www.youtube.com/watch?v=1MSsrs0bnwM","gender identity","USA",4028362110021709824
"135","September 14, 2023 at 08:22PM","2023-09-14",2023,9,"1MSsrs0bnwM","2023-09-15T00:13:29Z","KCRA 3","UC-BSVXejMFhhml4V_VyoGxg","School district in Roseville to consider gender notification policy - YouTube","https://www.youtube.com/watch?v=1MSsrs0bnwM","gender identity","all regions",14792114867614312448
"136","October 03, 2023 at 08:14AM","2023-10-03",2023,10,"1NOVQfxx47g","2023-10-02T16:30:37Z","WMUR-TV","UCwuZjWoiT30kDTz0G41Y8gQ","Republican Hollie Noveletsky launches campaign for Congress in 1st District - YouTube","https://www.youtube.com/watch?v=1NOVQfxx47g","gender confusion","all regions",15648170854463737856
"137","May 29, 2023 at 07:46AM","2023-05-29",2023,5,"1oTu3OpEwWo","2023-05-29T09:42:28Z","Sky News Australia","UCO0akufu9MOzyz3nvGIXAAw","Untrained' trans-ideology being pushed onto kids: Credlin - YouTube","https://www.youtube.com/watch?v=1oTu3OpEwWo","gender ideology","all regions",8717893479030415360
"138","February 13, 2023 at 08:58AM","2023-02-13",2023,2,"1pD2vMGItlw","2023-02-13T13:39:31Z","Times Of India","UCckHqySbfy5FcPP6MD_S-Yg","Beating all odds, this Kerala transgender couple is celebrating parenthood - YouTube","https://www.youtube.com/watch?v=1pD2vMGItlw","transgender","all regions",1916116072231156224
"139","February 13, 2023 at 08:58AM","2023-02-13",2023,2,"1pD2vMGItlw","2023-02-13T13:39:31Z","Times Of India","UCckHqySbfy5FcPP6MD_S-Yg","Beating all odds, this Kerala transgender couple is celebrating parenthood - YouTube","https://www.youtube.com/watch?v=1pD2vMGItlw","transgender","USA",11193014132467406848
"140","October 03, 2023 at 04:17PM","2023-10-03",2023,10,"1PL-JVmvmdw","2023-10-03T19:54:45Z","Guardian News","UCIRYBXDze5krPDzAEOxFGVA","Transphobic, homophobic': Tory member removed from conference during Braverman's speech","https://www.youtube.com/watch?v=1PL-JVmvmdw","gender ideology","all regions",8717893479030415360
"141","December 11, 2023 at 12:34PM","2023-12-11",2023,12,"1PQyll-2Gc4","2023-12-11T16:30:00Z","Forbes Breaking News","UCg40OxZ1GYh3u3jBntB6DLg","Riley Gaines Discusses Inclusion Of Transgender Member In Kappa Kappa Gamma Sorority","https://www.youtube.com/watch?v=1PQyll-2Gc4","transgender","USA",11193014132467406848
"142","December 11, 2023 at 12:34PM","2023-12-11",2023,12,"1PQyll-2Gc4","2023-12-11T16:30:00Z","Forbes Breaking News","UCg40OxZ1GYh3u3jBntB6DLg","Riley Gaines Discusses Inclusion Of Transgender Member In Kappa Kappa Gamma Sorority","https://www.youtube.com/watch?v=1PQyll-2Gc4","transgender","all regions",1916116072231156224
"143","October 20, 2023 at 07:25PM","2023-10-20",2023,10,"1UXE7QNL9os","2023-10-20T23:23:18Z","Edmonton Journal","UCVyik4cnxEmbefInU7JnWyw","Amber Alert Investigation Suspects - YouTube","https://www.youtube.com/watch?v=1UXE7QNL9os","gender ideology","all regions",8717893479030415360
"144","July 03, 2023 at 03:03PM","2023-07-03",2023,7,"1WCxMDQ3QAM","2023-07-03T06:42:19Z","News24","UC_vRepQuzI527GtEP1pGYZw","WATCH | 'It's more than one Pride month. We need to collaborate': LGBTQIA+ organisations","https://www.youtube.com/watch?v=1WCxMDQ3QAM","transgenderism","all regions",15658552694435684352
"145","October 21, 2023 at 01:24AM","2023-10-21",2023,10,"1xkpivwBrTA","2023-10-20T22:32:54Z","KRQE","UCJnpF9oROFPvd7wWbPUDdGA","Albuquerque man accused of killing transgender woman will stay behind bars - YouTube","https://www.youtube.com/watch?v=1xkpivwBrTA","transgender","USA",11193014132467406848
