"","year","pullURL","url_stub","country","publication","pubdate","articleID"
"477",2024,"pressreader.com","uk/the-daily-telegraph/20241203/281921663615102","uk","the daily telegraph","20241203","281921663615102"
"478",2024,"pressreader.com","uk/the-daily-telegraph/20241203/281921663615102","uk","the daily telegraph","20241203","281921663615102"
"479",2025,"pressreader.com","uk/the-daily-telegraph/20251128/281728390817928","uk","the daily telegraph","20251128","281728390817928"
"480",2025,"pressreader.com","uk/the-daily-telegraph/20251218/282050513405615","uk","the daily telegraph","20251218","282050513405615"
"481",2025,"pressreader.com","uk/the-daily-telegraph/20250609/281685440794852","uk","the daily telegraph","20250609","281685440794852"
"482",2025,"pressreader.com","uk/the-daily-telegraph/20250915/281891599423671","uk","the daily telegraph","20250915","281891599423671"
"483",2026,"pressreader.com","uk/the-daily-telegraph-saturday/20260214/281702621168153","uk","the daily telegraph saturday","20260214","281702621168153"
"484",2026,"pressreader.com","uk/the-daily-telegraph-saturday/20260214/281943139336729","uk","the daily telegraph saturday","20260214","281943139336729"
"485",2025,"pressreader.com","uk/the-daily-telegraph-saturday/20250329/281694030585067","uk","the daily telegraph saturday","20250329","281694030585067"
"486",2025,"pressreader.com","uk/the-daily-telegraph-saturday/20251220/282054808377536","uk","the daily telegraph saturday","20251220","282054808377536"
"487",2025,"pressreader.com","uk/the-daily-telegraph-saturday/20251206/281741275736695","uk","the daily telegraph saturday","20251206","281741275736695"
"488",2025,"pressreader.com","uk/the-daily-telegraph-saturday/20251213/281633901568388","uk","the daily telegraph saturday","20251213","281633901568388"
"489",2025,"pressreader.com","uk/the-daily-telegraph-saturday/20251101/281719800828956","uk","the daily telegraph saturday","20251101","281719800828956"
"490",2025,"pressreader.com","uk/the-daily-telegraph-saturday/20251220/281801405307072","uk","the daily telegraph saturday","20251220","281801405307072"
"491",2025,"pressreader.com","uk/the-daily-telegraph-saturday/20251220/282054808377536","uk","the daily telegraph saturday","20251220","282054808377536"
"492",2025,"pressreader.com","uk/the-daily-telegraph-saturday/20250412/281809994730664","uk","the daily telegraph saturday","20250412","281809994730664"
"493",2025,"pressreader.com","uk/the-daily-telegraph-saturday/20250816/281608131522845","uk","the daily telegraph saturday","20250816","281608131522845"
"494",2025,"pressreader.com","uk/the-daily-telegraph-saturday/20250809/281857239612515","uk","the daily telegraph saturday","20250809","281857239612515"
"495",2025,"pressreader.com","uk/the-daily-telegraph-saturday/20250726/282054808079901","uk","the daily telegraph saturday","20250726","282054808079901"
"496",2025,"pressreader.com","uk/the-daily-telegraph-saturday/20250607/281788520007124","uk","the daily telegraph saturday","20250607","281788520007124"
"497",2025,"pressreader.com","uk/the-daily-telegraph-saturday/20250531/282355455675931","uk","the daily telegraph saturday","20250531","282355455675931"
"498",2025,"pressreader.com","uk/the-daily-telegraph-saturday/20250517/281784224997015","uk","the daily telegraph saturday","20250517","281784224997015"
"499",2025,"pressreader.com","uk/the-daily-telegraph-saturday/20250510/281694030669433","uk","the daily telegraph saturday","20250510","281694030669433"
"500",2025,"pressreader.com","uk/the-daily-telegraph-saturday/20251213/281633901568388","uk","the daily telegraph saturday","20251213","281633901568388"
"501",2025,"pressreader.com","uk/the-daily-telegraph-sport/20251126/281681146173163","uk","the daily telegraph sport","20251126","281681146173163"
"502",2025,"pressreader.com","uk/the-daily-telegraph-sport/20251111/281505052483163","uk","the daily telegraph sport","20251111","281505052483163"
"503",2025,"pressreader.com","uk/the-daily-telegraph-sport/20250408/281724095375556","uk","the daily telegraph sport","20250408","281724095375556"
"504",2026,"pressreader.com","uk/the-guardian/20260216/281629606727094","uk","the guardian","20260216","281629606727094"
"505",2025,"pressreader.com","uk/the-guardian/20251231/281715505980147","uk","the guardian","20251231","281715505980147"
"506",2025,"pressreader.com","uk/the-guardian/20250813/281878714455877","uk","the guardian","20250813","281878714455877"
"507",2025,"pressreader.com","uk/the-guardian/20250521/281663965919932","uk","the guardian","20250521","281663965919932"
"508",2025,"pressreader.com","uk/the-guardian/20250809/282218016865090","uk","the guardian","20250809","282218016865090"
"509",2025,"pressreader.com","uk/the-guardian-e-paper-journal/20250605/281500757193166","uk","the guardian e paper journal","20250605","281500757193166"
"510",2025,"pressreader.com","uk/the-guardian-e-paper-journal/20250605/281500757193166","uk","the guardian e paper journal","20250605","281500757193166"
"511",2025,"pressreader.com","uk/the-guardian-e-paper-journal/20250611/281517937073917","uk","the guardian e paper journal","20250611","281517937073917"
"512",2025,"pressreader.com","uk/the-guardian-sport/20250920/281651081266370","uk","the guardian sport","20250920","281651081266370"
"513",2026,"pressreader.com","uk/the-herald-1130/20260211/281917369526942","uk","the herald 1130","20260211","281917369526942"
"514",2026,"pressreader.com","uk/the-herald-1130/20260214/282140707832907","uk","the herald 1130","20260214","282140707832907"
"515",2026,"pressreader.com","uk/the-herald-1130/20260216/281878714831065","uk","the herald 1130","20260216","281878714831065"
"516",2026,"pressreader.com","uk/the-herald-1130/20260208/282183657493196","uk","the herald 1130","20260208","282183657493196"
"517",2026,"pressreader.com","uk/the-herald-1130/20260214/282140707832907","uk","the herald 1130","20260214","282140707832907"
"518",2026,"pressreader.com","uk/the-herald-1130/20260208/282183657493196","uk","the herald 1130","20260208","282183657493196"
"519",2026,"pressreader.com","uk/the-herald-1130/20260122/281874419813418","uk","the herald 1130","20260122","281874419813418"
"520",2026,"pressreader.com","uk/the-herald-1130/20260109/281638196586419","uk","the herald 1130","20260109","281638196586419"
"521",2025,"pressreader.com","uk/the-herald-1130/20251229/281651081467432","uk","the herald 1130","20251229","281651081467432"
"522",2025,"pressreader.com","uk/the-herald-1130/20251229/281500757612072","uk","the herald 1130","20251229","281500757612072"
"523",2025,"pressreader.com","uk/the-herald-1130/20251113/281638196474532","uk","the herald 1130","20251113","281638196474532"
"524",2025,"pressreader.com","uk/the-herald-1130/20251115/282089168045190","uk","the herald 1130","20251115","282089168045190"
"525",2025,"pressreader.com","uk/the-herald-1130/20251128/282011858660385","uk","the herald 1130","20251128","282011858660385"
"526",2026,"pressreader.com","uk/the-herald-1130/20260109/281638196586419","uk","the herald 1130","20260109","281638196586419"
"527",2025,"pressreader.com","uk/the-herald-1130/20251210/281960319076757","uk","the herald 1130","20251210","281960319076757"
"528",2025,"pressreader.com","uk/the-herald-1130/20251214/281651081439621","uk","the herald 1130","20251214","281651081439621"
"529",2025,"pressreader.com","uk/the-herald-1130/20251214/281676851243397","uk","the herald 1130","20251214","281676851243397"
"530",2025,"pressreader.com","uk/the-herald-1130/20251121/281651081393173","uk","the herald 1130","20251121","281651081393173"
"531",2025,"pressreader.com","uk/the-herald-1130/20251122/281702621002810","uk","the herald 1130","20251122","281702621002810"
"532",2025,"pressreader.com","uk/the-herald-1130/20251128/282011858660385","uk","the herald 1130","20251128","282011858660385"
"533",2025,"pressreader.com","uk/the-herald-1130/20251203/281694031090207","uk","the herald 1130","20251203","281694031090207"
"534",2025,"pressreader.com","uk/the-herald-1130/20250906/281694030911435","uk","the herald 1130","20250906","281694030911435"
"535",2025,"pressreader.com","uk/the-herald-1130/20250912/282041923274532","uk","the herald 1130","20250912","282041923274532"
"536",2025,"pressreader.com","uk/the-herald-1130/20250915/281535117138949","uk","the herald 1130","20250915","281535117138949"
"537",2025,"pressreader.com","uk/the-herald-1130/20250916/282003268576253","uk","the herald 1130","20250916","282003268576253"
"538",2025,"pressreader.com","uk/the-herald-1130/20250902/281973203776694","uk","the herald 1130","20250902","281973203776694"
"539",2025,"pressreader.com","uk/the-herald-1130/20251108/281663966268585","uk","the herald 1130","20251108","281663966268585"
"540",2025,"pressreader.com","uk/the-herald-1130/20251108/281745570647209","uk","the herald 1130","20251108","281745570647209"
"541",2025,"pressreader.com","uk/the-herald-1130/20251113/281638196474532","uk","the herald 1130","20251113","281638196474532"
"542",2025,"pressreader.com","uk/the-herald-1130/20251115/282089168045190","uk","the herald 1130","20251115","282089168045190"
"543",2025,"pressreader.com","uk/the-herald-1130/20251229/281651081467432","uk","the herald 1130","20251229","281651081467432"
"544",2025,"pressreader.com","uk/the-herald-1130/20251229/281500757612072","uk","the herald 1130","20251229","281500757612072"
"545",2025,"pressreader.com","uk/the-herald-1130/20250906/281694030911435","uk","the herald 1130","20250906","281694030911435"
"546",2025,"pressreader.com","uk/the-herald-1130/20250916/282003268576253","uk","the herald 1130","20250916","282003268576253"
"547",2025,"pressreader.com","uk/the-herald-1130/20250819/281642491266993","uk","the herald 1130","20250819","281642491266993"
"548",2025,"pressreader.com","uk/the-herald-1130/20250803/281655376137628","uk","the herald 1130","20250803","281655376137628"
"549",2025,"pressreader.com","uk/the-herald-1130/20250712/281797110014591","uk","the herald 1130","20250712","281797110014591"
"550",2025,"pressreader.com","uk/the-herald-1130/20250531/281762750189600","uk","the herald 1130","20250531","281762750189600"
"551",2025,"pressreader.com","uk/the-herald-1130/20250819/281642491266993","uk","the herald 1130","20250819","281642491266993"
"552",2025,"pressreader.com","uk/the-herald-1130/20250803/281655376137628","uk","the herald 1130","20250803","281655376137628"
"553",2025,"pressreader.com","uk/the-herald-1130/20250726/281500757299473","uk","the herald 1130","20250726","281500757299473"
"554",2025,"pressreader.com","uk/the-herald-1130/20250705/281517937125068","uk","the herald 1130","20250705","281517937125068"
"555",2025,"pressreader.com","uk/the-herald-1130/20250712/281797110014591","uk","the herald 1130","20250712","281797110014591"
"556",2025,"pressreader.com","uk/the-herald-1130/20250717/281663966038155","uk","the herald 1130","20250717","281663966038155"
"557",2025,"pressreader.com","uk/the-herald-1130/20250616/281797109959504","uk","the herald 1130","20250616","281797109959504"
"558",2025,"pressreader.com","uk/the-herald-1130/20250526/281539411879247","uk","the herald 1130","20250526","281539411879247"
"559",2025,"pressreader.com","uk/the-herald-1130/20250527/281900189134241","uk","the herald 1130","20250527","281900189134241"
"560",2025,"pressreader.com","uk/the-herald-1130/20250531/281762750189600","uk","the herald 1130","20250531","281762750189600"
"561",2025,"pressreader.com","uk/the-herald-1130/20250517/281509347090679","uk","the herald 1130","20250517","281509347090679"
"562",2025,"pressreader.com","uk/the-herald-1130/20250522/281612426315647","uk","the herald 1130","20250522","281612426315647"
"563",2025,"pressreader.com","uk/the-herald-1130/20250510/282114937465042","uk","the herald 1130","20250510","282114937465042"
"564",2025,"pressreader.com","uk/the-herald-1130/20250427/282325390835130","uk","the herald 1130","20250427","282325390835130"
"565",2025,"pressreader.com","uk/the-herald-1130/20251115/282089168045190","uk","the herald 1130","20251115","282089168045190"
"566",2025,"pressreader.com","uk/the-house/20250616/282209426815194","uk","the house","20250616","282209426815194"
"567",2025,"pressreader.com","uk/the-independent-1029/20251226/281685441200774","uk","the independent 1029","20251226","281685441200774"
"568",2024,"pressreader.com","uk/the-independent-1029/20241110/282140706900604","uk","the independent 1029","20241110","282140706900604"
"569",2024,"pressreader.com","uk/the-independent-1029/20241110/282140706900604","uk","the independent 1029","20241110","282140706900604"
"570",2026,"pressreader.com","uk/the-mail-on-sunday/20260125/281749865766851","uk","the mail on sunday","20260125","281749865766851"
"571",2026,"pressreader.com","uk/the-mail-on-sunday/20260125/281745570799555","uk","the mail on sunday","20260125","281745570799555"
"572",2026,"pressreader.com","uk/the-mail-on-sunday/20260125/281749865766851","uk","the mail on sunday","20260125","281749865766851"
"573",2026,"pressreader.com","uk/the-mail-on-sunday/20260125/281745570799555","uk","the mail on sunday","20260125","281745570799555"
"574",2026,"pressreader.com","uk/the-mail-on-sunday/20260125/281749865766851","uk","the mail on sunday","20260125","281749865766851"
"575",2026,"pressreader.com","uk/the-mail-on-sunday/20260125/281749865766851","uk","the mail on sunday","20260125","281749865766851"
"576",2025,"pressreader.com","uk/the-mail-on-sunday/20250615/282093462700510","uk","the mail on sunday","20250615","282093462700510"
"577",2025,"pressreader.com","uk/the-mail-on-sunday/20250615/282093462700510","uk","the mail on sunday","20250615","282093462700510"
"578",2025,"pressreader.com","uk/the-mail-on-sunday/20250608/281629606218604","uk","the mail on sunday","20250608","281629606218604"
"579",2026,"pressreader.com","uk/the-mail-on-sunday/20260125/281749865766851","uk","the mail on sunday","20260125","281749865766851"
"580",2026,"pressreader.com","uk/the-national-scotland/20260214/281706916136040","uk","the national scotland","20260214","281706916136040"
"581",2026,"pressreader.com","uk/the-national-scotland/20260214/281706916136040","uk","the national scotland","20260214","281706916136040"
"582",2026,"pressreader.com","uk/the-national-scotland/20260203/281599541930181","uk","the national scotland","20260203","281599541930181"
"583",2026,"pressreader.com","uk/the-national-scotland/20260205/281711211084575","uk","the national scotland","20260205","281711211084575"
"584",2026,"pressreader.com","uk/the-national-scotland/20260123/281797110404280","uk","the national scotland","20260123","281797110404280"
"585",2026,"pressreader.com","uk/the-national-scotland/20260123/281797110404280","uk","the national scotland","20260123","281797110404280"
"586",2025,"pressreader.com","uk/the-national-scotland/20251220/281951729163141","uk","the national scotland","20251220","281951729163141"
"587",2026,"pressreader.com","uk/the-national-scotland/20260104/281814290235206","uk","the national scotland","20260104","281814290235206"
"588",2025,"pressreader.com","uk/the-national-scotland/20251027/281956024019490","uk","the national scotland","20251027","281956024019490"
"589",2026,"pressreader.com","uk/the-national-scotland/20260104/281814290235206","uk","the national scotland","20260104","281814290235206"
"590",2026,"pressreader.com","uk/the-national-scotland/20260105/281913074484773","uk","the national scotland","20260105","281913074484773"
"591",2025,"pressreader.com","uk/the-national-scotland/20251204/281663966321535","uk","the national scotland","20251204","281663966321535"
"592",2025,"pressreader.com","uk/the-national-scotland/20251209/282011858682098","uk","the national scotland","20251209","282011858682098"
"593",2025,"pressreader.com","uk/the-national-scotland/20251210/281694031104457","uk","the national scotland","20251210","281694031104457"
"594",2025,"pressreader.com","uk/the-national-scotland/20251214/281668261308899","uk","the national scotland","20251214","281668261308899"
"595",2025,"pressreader.com","uk/the-national-scotland/20251215/281724095885401","uk","the national scotland","20251215","281724095885401"
"596",2025,"pressreader.com","uk/the-national-scotland/20251128/281981793889312","uk","the national scotland","20251128","281981793889312"
"597",2025,"pressreader.com","uk/the-national-scotland/20251027/281956024019490","uk","the national scotland","20251027","281956024019490"
"598",2025,"pressreader.com","uk/the-national-scotland/20251029/281857239775999","uk","the national scotland","20251029","281857239775999"
"599",2025,"pressreader.com","uk/the-national-scotland/20251022/281981793813346","uk","the national scotland","20251022","281981793813346"
"600",2025,"pressreader.com","uk/the-national-scotland/20251220/281951729163141","uk","the national scotland","20251220","281951729163141"
"601",2025,"pressreader.com","uk/the-national-scotland/20250816/281646786229095","uk","the national scotland","20250816","281646786229095"
"602",2025,"pressreader.com","uk/the-national-scotland/20250818/281595246624672","uk","the national scotland","20250818","281595246624672"
"603",2025,"pressreader.com","uk/the-national-scotland/20250620/281595246505438","uk","the national scotland","20250620","281595246505438"
"604",2025,"pressreader.com","uk/the-national-scotland/20250624/281578066643724","uk","the national scotland","20250624","281578066643724"
"605",2025,"pressreader.com","uk/the-national-scotland/20250605/281659670984514","uk","the national scotland","20250605","281659670984514"
"606",2025,"pressreader.com","uk/the-national-scotland/20250523/281715505533069","uk","the national scotland","20250523","281715505533069"
"607",2025,"pressreader.com","uk/the-national-scotland/20250518/281556591732356","uk","the national scotland","20250518","281556591732356"
"608",2025,"pressreader.com","uk/the-observer/20250330/282454239798132","uk","the observer","20250330","282454239798132"
"609",2025,"pressreader.com","uk/the-observer-sport/20250504/281500757127758","uk","the observer sport","20250504","281500757127758"
"610",2025,"pressreader.com","uk/the-pembrokeshire-herald/20251024/281651081335269","uk","the pembrokeshire herald","20251024","281651081335269"
"611",2025,"pressreader.com","uk/the-plymouth-herald/20251231/281702621077857","uk","the plymouth herald","20251231","281702621077857"
"612",2025,"pressreader.com","uk/the-plymouth-herald/20251231/281702621077857","uk","the plymouth herald","20251231","281702621077857"
"613",2025,"pressreader.com","uk/the-press-and-journal-aberdeen-and-aberdeenshire/20250705/282080577840713","uk","the press and journal aberdeen and aberdeenshire","20250705","282080577840713"
"614",2025,"pressreader.com","uk/the-press-and-journal-aberdeen-and-aberdeenshire/20251027/282071988136383","uk","the press and journal aberdeen and aberdeenshire","20251027","282071988136383"
"615",2025,"pressreader.com","uk/the-press-and-journal-inverness-highlands-and-islands/20251213/281775635489511","uk","the press and journal inverness highlands and islands","20251213","281775635489511"
"616",2025,"pressreader.com","uk/the-press-and-journal-inverness-highlands-and-islands/20250705/282011858364005","uk","the press and journal inverness highlands and islands","20250705","282011858364005"
"617",2026,"pressreader.com","uk/the-scotsman/20260211/282003268872086","uk","the scotsman","20260211","282003268872086"
"618",2026,"pressreader.com","uk/the-scotsman/20260211/282016153773974","uk","the scotsman","20260211","282016153773974"
"619",2026,"pressreader.com","uk/the-scotsman/20260204/281603836899010","uk","the scotsman","20260204","281603836899010"
"620",2026,"pressreader.com","uk/the-scotsman/20260206/281788520497440","uk","the scotsman","20260206","281788520497440"
"621",2026,"pressreader.com","uk/the-scotsman/20260207/282024743701048","uk","the scotsman","20260207","282024743701048"
"622",2026,"pressreader.com","uk/the-scotsman/20260109/281749865735375","uk","the scotsman","20260109","281749865735375"
"623",2025,"pressreader.com","uk/the-scotsman/20251119/281857239818056","uk","the scotsman","20251119","281857239818056"
"624",2025,"pressreader.com","uk/the-scotsman/20251103/281887304556314","uk","the scotsman","20251103","281887304556314"
"625",2026,"pressreader.com","uk/the-scotsman/20260109/281749865735375","uk","the scotsman","20260109","281749865735375"
"626",2026,"pressreader.com","uk/the-scotsman/20260110/281973204037114","uk","the scotsman","20260110","281973204037114"
"627",2025,"pressreader.com","uk/the-scotsman/20251120/282364045961247","uk","the scotsman","20251120","282364045961247"
"628",2025,"pressreader.com","uk/the-scotsman/20251128/281913074411824","uk","the scotsman","20251128","281913074411824"
"629",2025,"pressreader.com","uk/the-scotsman/20251128/281728390818096","uk","the scotsman","20251128","281728390818096"
"630",2025,"pressreader.com","uk/the-scotsman/20251202/281840059975366","uk","the scotsman","20251202","281840059975366"
"631",2025,"pressreader.com","uk/the-scotsman/20251103/281887304556314","uk","the scotsman","20251103","281887304556314"
"632",2025,"pressreader.com","uk/the-scotsman/20250911/282677578431594","uk","the scotsman","20250911","282677578431594"
"633",2025,"pressreader.com","uk/the-scotsman/20251113/281672556212212","uk","the scotsman","20251113","281672556212212"
"634",2025,"pressreader.com","uk/the-scotsman/20251119/281857239818056","uk","the scotsman","20251119","281857239818056"
"635",2025,"pressreader.com","uk/the-scotsman/20251119/282209427136328","uk","the scotsman","20251119","282209427136328"
"636",2025,"pressreader.com","uk/the-scotsman/20251224/281715505968631","uk","the scotsman","20251224","281715505968631"
"637",2025,"pressreader.com","uk/the-scotsman/20251229/281874419766150","uk","the scotsman","20251229","281874419766150"
"638",2025,"pressreader.com","uk/the-scotsman/20251230/281818585193330","uk","the scotsman","20251230","281818585193330"
"639",2025,"pressreader.com","uk/the-scotsman/20250711/281801404979369","uk","the scotsman","20250711","281801404979369"
"640",2025,"pressreader.com","uk/the-scotsman/20250705/281483577386273","uk","the scotsman","20250705","281483577386273"
"641",2025,"pressreader.com","uk/the-scotsman/20250814/281621016420814","uk","the scotsman","20250814","281621016420814"
"642",2025,"pressreader.com","uk/the-scotsman/20250819/281685440939474","uk","the scotsman","20250819","281685440939474"
"643",2025,"pressreader.com","uk/the-scotsman/20250722/281663966047353","uk","the scotsman","20250722","281663966047353"
"644",2025,"pressreader.com","uk/the-scotsman/20250723/281698325787949","uk","the scotsman","20250723","281698325787949"
"645",2025,"pressreader.com","uk/the-scotsman/20250726/281736980500325","uk","the scotsman","20250726","281736980500325"
"646",2025,"pressreader.com","uk/the-scotsman/20250711/281801404979369","uk","the scotsman","20250711","281801404979369"
"647",2025,"pressreader.com","uk/the-scotsman/20250705/281483577386273","uk","the scotsman","20250705","281483577386273"
"648",2025,"pressreader.com","uk/the-scotsman/20250616/281801404926359","uk","the scotsman","20250616","281801404926359"
"649",2025,"pressreader.com","uk/the-scotsman/20250618/281646786108123","uk","the scotsman","20250618","281646786108123"
"650",2025,"pressreader.com","uk/the-scotsman/20250517/281865829376018","uk","the scotsman","20250517","281865829376018"
"651",2025,"pressreader.com","uk/the-scotsman/20250519/281724095458302","uk","the scotsman","20250519","281724095458302"
"652",2025,"pressreader.com","uk/the-scotsman/20251006/281771340382846","uk","the scotsman","20251006","281771340382846"
"653",2025,"pressreader.com","uk/the-scottish-mail-on-sunday/20250323/281638195997314","uk","the scottish mail on sunday","20250323","281638195997314"
"654",2025,"pressreader.com","uk/the-scottish-mail-on-sunday/20251026/281934549180743","uk","the scottish mail on sunday","20251026","281934549180743"
"655",2025,"pressreader.com","uk/the-scottish-mail-on-sunday/20251005/281556592016392","uk","the scottish mail on sunday","20251005","281556592016392"
"656",2025,"pressreader.com","uk/the-scottish-mail-on-sunday/20251026/281934549180743","uk","the scottish mail on sunday","20251026","281934549180743"
"657",2025,"pressreader.com","uk/the-scottish-mail-on-sunday/20250831/281569476846727","uk","the scottish mail on sunday","20250831","281569476846727"
"658",2025,"pressreader.com","uk/the-scottish-mail-on-sunday/20251005/281556592016392","uk","the scottish mail on sunday","20251005","281556592016392"
"659",2025,"pressreader.com","uk/the-scottish-mail-on-sunday/20250316/281917368857185","uk","the scottish mail on sunday","20250316","281917368857185"
"660",2025,"pressreader.com","uk/the-scottish-mail-on-sunday/20250720/281689735847305","uk","the scottish mail on sunday","20250720","281689735847305"
"661",2025,"pressreader.com","uk/the-scottish-mail-on-sunday/20250720/281706915716489","uk","the scottish mail on sunday","20250720","281706915716489"
"662",2025,"pressreader.com","uk/the-scottish-mail-on-sunday/20250615/281745570349712","uk","the scottish mail on sunday","20250615","281745570349712"
"663",2025,"pressreader.com","uk/the-scottish-mail-on-sunday/20250525/281479282334944","uk","the scottish mail on sunday","20250525","281479282334944"
"664",2025,"pressreader.com","uk/the-scottish-mail-on-sunday/20250316/281917368857185","uk","the scottish mail on sunday","20250316","281917368857185"
"665",2025,"pressreader.com","uk/the-scottish-mail-on-sunday/20250803/282295326264399","uk","the scottish mail on sunday","20250803","282295326264399"
"666",2025,"pressreader.com","uk/the-scottish-mail-on-sunday/20250720/281689735847305","uk","the scottish mail on sunday","20250720","281689735847305"
"667",2025,"pressreader.com","uk/the-scottish-mail-on-sunday/20250720/281706915716489","uk","the scottish mail on sunday","20250720","281706915716489"
"668",2025,"pressreader.com","uk/the-scottish-mail-on-sunday/20250525/281479282334944","uk","the scottish mail on sunday","20250525","281479282334944"
"669",2025,"pressreader.com","uk/the-scottish-mail-on-sunday/20250504/281633901113930","uk","the scottish mail on sunday","20250504","281633901113930"
"670",2025,"pressreader.com","uk/the-scottish-mail-on-sunday/20250504/281633901113930","uk","the scottish mail on sunday","20250504","281633901113930"
"671",2025,"pressreader.com","uk/the-spectator/20250705/282291031232896","uk","the spectator","20250705","282291031232896"
"672",2025,"pressreader.com","uk/the-sunday-post-dundee/20251012/281483577586524","uk","the sunday post dundee","20251012","281483577586524"
"673",2026,"pressreader.com","uk/the-sunday-post-dundee/20260104/281719800954340","uk","the sunday post dundee","20260104","281719800954340"
"674",2025,"pressreader.com","uk/the-sunday-post-dundee/20251012/281483577586524","uk","the sunday post dundee","20251012","281483577586524"
"675",2025,"pressreader.com","uk/the-sunday-post-dundee/20250420/281487872198364","uk","the sunday post dundee","20250420","281487872198364"
"676",2026,"pressreader.com","uk/the-sunday-post-inverness/20260215/282011858815180","uk","the sunday post inverness","20260215","282011858815180"
"677",2025,"pressreader.com","uk/the-sunday-post-newcastle/20250525/282248081481295","uk","the sunday post newcastle","20250525","282248081481295"
"678",2025,"pressreader.com","uk/the-sunday-post-newcastle/20250511/281694030671236","uk","the sunday post newcastle","20250511","281694030671236"
"679",2025,"pressreader.com","uk/the-sunday-post-newcastle/20250525/282248081481295","uk","the sunday post newcastle","20250525","282248081481295"
"680",2025,"pressreader.com","uk/the-sunday-post-newcastle/20250504/281870124315459","uk","the sunday post newcastle","20250504","281870124315459"
"681",2025,"pressreader.com","uk/the-sunday-post-newcastle/20250511/281694030671236","uk","the sunday post newcastle","20250511","281694030671236"
"682",2025,"pressreader.com","uk/the-sunday-post-newcastle/20250427/282376930442429","uk","the sunday post newcastle","20250427","282376930442429"
"683",2025,"pressreader.com","uk/the-sunday-telegraph/20250323/281792814819940","uk","the sunday telegraph","20250323","281792814819940"
"684",2025,"pressreader.com","uk/the-sunday-telegraph/20251012/281732685689515","uk","the sunday telegraph","20251012","281732685689515"
"685",2025,"pressreader.com","uk/the-sunday-telegraph/20250921/281749865515630","uk","the sunday telegraph","20250921","281749865515630"
"686",2025,"pressreader.com","uk/the-sunday-telegraph/20251207/281788520378542","uk","the sunday telegraph","20251207","281788520378542"
"687",2025,"pressreader.com","uk/the-sunday-telegraph/20251214/281767045556184","uk","the sunday telegraph","20251214","281767045556184"
"688",2025,"pressreader.com","uk/the-sunday-telegraph/20251214/281663966341080","uk","the sunday telegraph","20251214","281663966341080"
"689",2025,"pressreader.com","uk/the-sunday-telegraph/20251207/281788520378542","uk","the sunday telegraph","20251207","281788520378542"
"690",2025,"pressreader.com","uk/the-sunday-telegraph/20251207/281788520378542","uk","the sunday telegraph","20251207","281788520378542"
"691",2025,"pressreader.com","uk/the-sunday-telegraph/20251207/281788520378542","uk","the sunday telegraph","20251207","281788520378542"
"692",2025,"pressreader.com","uk/the-sunday-telegraph/20251214/281767045556184","uk","the sunday telegraph","20251214","281767045556184"
"693",2025,"pressreader.com","uk/the-sunday-telegraph/20251214/281663966341080","uk","the sunday telegraph","20251214","281663966341080"
"694",2025,"pressreader.com","uk/the-sunday-telegraph/20250921/281749865515630","uk","the sunday telegraph","20250921","281749865515630"
"695",2025,"pressreader.com","uk/the-sunday-telegraph/20250907/281754160454614","uk","the sunday telegraph","20250907","281754160454614"
"696",2025,"pressreader.com","uk/the-sunday-telegraph/20250907/281663966141398","uk","the sunday telegraph","20250907","281663966141398"
"697",2025,"pressreader.com","uk/the-sunday-telegraph/20251005/281852944759677","uk","the sunday telegraph","20251005","281852944759677"
"698",2025,"pressreader.com","uk/the-sunday-telegraph/20251012/281732685689515","uk","the sunday telegraph","20251012","281732685689515"
"699",2025,"pressreader.com","uk/the-sunday-telegraph/20251012/281732685689515","uk","the sunday telegraph","20251012","281732685689515"
"700",2025,"pressreader.com","uk/the-sunday-telegraph/20250413/281505052054316","uk","the sunday telegraph","20250413","281505052054316"
"701",2025,"pressreader.com","uk/the-sunday-telegraph/20250413/281719800419116","uk","the sunday telegraph","20250413","281719800419116"
"702",2025,"pressreader.com","uk/the-sunday-telegraph/20250907/281663966141398","uk","the sunday telegraph","20250907","281663966141398"
"703",2025,"pressreader.com","uk/the-sunday-telegraph/20250824/281689735916956","uk","the sunday telegraph","20250824","281689735916956"
"704",2025,"pressreader.com","uk/the-sunday-telegraph/20250720/281767045258626","uk","the sunday telegraph","20250720","281767045258626"
"705",2025,"pressreader.com","uk/the-sunday-telegraph/20250622/281831469709960","uk","the sunday telegraph","20250622","281831469709960"
"706",2025,"pressreader.com","uk/the-sunday-telegraph/20250413/281505052054316","uk","the sunday telegraph","20250413","281505052054316"
"707",2025,"pressreader.com","uk/the-sunday-telegraph/20250323/281792814819940","uk","the sunday telegraph","20250323","281792814819940"
"708",2025,"pressreader.com","uk/the-sunday-telegraph/20250824/281689735916956","uk","the sunday telegraph","20250824","281689735916956"
"709",2025,"pressreader.com","uk/the-sunday-telegraph/20250824/282071988006300","uk","the sunday telegraph","20250824","282071988006300"
"710",2025,"pressreader.com","uk/the-sunday-telegraph/20250720/281767045258626","uk","the sunday telegraph","20250720","281767045258626"
"711",2025,"pressreader.com","uk/the-sunday-telegraph/20250615/281629606232739","uk","the sunday telegraph","20250615","281629606232739"
"712",2025,"pressreader.com","uk/the-sunday-telegraph/20250622/281831469709960","uk","the sunday telegraph","20250622","281831469709960"
"713",2025,"pressreader.com","uk/the-sunday-telegraph/20250518/281706915587375","uk","the sunday telegraph","20250518","281706915587375"
